690,0.93728,0.0022999,0.0045997,0.92115,0.0022928,0.0045857,0.93339,0.0027767,0.0055534,0.00079954,0.00076354,0.0015271,-5.5276e-05,0.0019098,0.0038195
700,0.93368,0.0040641,0.0081282,0.92109,0.0034393,0.0068785,0.93524,0.0036142,0.0072284,0.0010733,0.00083255,0.0016651,-0.00035022,0.0027783,0.0055565
710,0.94098,0.0039527,0.0079054,0.92147,0.0036682,0.0073365,0.93551,0.0043527,0.0087055,0.0015171,0.0016748,0.0033496,0.002685,0.0034492,0.0068983
720,0.9426,0.0036607,0.0073215,0.93359,0.0040707,0.0081415,0.93643,0.0044089,0.0088178,0.002342,0.0022829,0.0045659,0.019148,0.0030388,0.0060776
730,0.93968,0.0049304,0.0098609,0.9329,0.0047387,0.0094775,0.93529,0.0050257,0.010051,0.0049315,0.0025079,0.0050157,0.075418,0.0036258,0.0072517
740,0.93793,0.0069292,0.013858,0.92862,0.00672,0.01344,0.94485,0.0070167,0.014033,0.021771,0.0055966,0.011193,0.19763,0.0051854,0.010371
750,0.9382,0.009779,0.019558,0.94102,0.0098644,0.019729,0.92487,0.010643,0.021285,0.088072,0.0055233,0.011047,0.36369,0.008798,0.017596
760,0.92842,0.012863,0.025727,0.93518,0.014418,0.028836,0.94264,0.011607,0.023214,0.22624,0.0098506,0.019701,0.53159,0.011752,0.023504
770,0.90376,0.018891,0.037783,0.91047,0.018477,0.036955,0.97026,0.020902,0.041804,0.39508,0.010217,0.020433,0.64974,0.017253,0.034506
780,0.58287,0.04568,0.091359,0.70032,0.040564,0.081129,0.81923,0.046625,0.09325,0.35908,0.038315,0.076631,0.5304,0.040391,0.080782
